date,SVIX_1,SVIX_2,SVIX_3,SVIX_6,SVIX_12
1999-06-11,0.058891882,0.065945896,0.068501849,0.071979303,0.072264981
1999-06-14,0.060268757,0.067006157,0.069749303,0.073307921,0.073076385
1999-06-15,0.057796282,0.063844527,0.067443296,0.070172206,0.071316472
1999-06-16,0.04314494,0.05104131,0.056746224,0.0636041,0.067470235
1999-06-17,0.041948741,0.048377033,0.052811715,0.060795217,0.065182385
1999-06-18,0.040895318,0.048443709,0.053982364,0.061441757,0.065766168
1999-06-21,0.041215978,0.047453233,0.053421741,0.060473751,0.065142772
1999-06-22,0.041608875,0.046900816,0.051969267,0.058646208,0.06459949
1999-06-23,0.04013929,0.046089796,0.051811026,0.058143043,0.064924915
1999-06-24,0.04623783,0.051389204,0.055398248,0.06117845,0.069171057
1999-06-25,0.04228629,0.048446021,0.052825534,0.058964921,0.067329367
1999-06-28,0.044924373,0.048420936,0.0532746,0.058285223,0.065599336
1999-06-29,0.044453329,0.047378466,0.051597305,0.056239766,0.062964749
1999-06-30,0.04044167,0.044963918,0.044300612,0.042146187,0.05206479
1999-07-01,0.034408862,0.039112158,0.044753365,0.051488877,0.058190652
1999-07-02,0.031139159,0.035693415,0.041418756,0.049769729,0.056666189
1999-07-06,0.036158031,0.039115008,0.043322337,0.049227183,0.055825186
1999-07-07,0.035437569,0.038751872,0.04296676,0.048599202,0.055640888
1999-07-08,0.034950266,0.039416741,0.043834216,0.04891836,0.055212351
1999-07-09,0.032209355,0.037447746,0.041990786,0.047070873,0.053883969
1999-07-12,0.032525198,0.039816032,0.043967315,0.048664258,0.055094755
1999-07-13,0.032924779,0.041529255,0.045401525,0.049420197,0.05587682
1999-07-14,0.031669106,0.041330169,0.045548726,0.049949711,0.05583485
1999-07-15,0.028482546,0.040089576,0.044094278,0.04817091,0.054632341
1999-07-16,0.02428289,0.036466106,0.041999776,0.047815894,0.053987941
1999-07-19,0.030413105,0.040992825,0.03962516,0.048699482,0.054434939
1999-07-20,0.039778214,0.050380062,0.044357666,0.053789804,0.05809271
1999-07-21,0.039037779,0.049948935,0.04763288,0.054821507,0.059276075
1999-07-22,0.045074608,0.054365901,0.054748563,0.058511094,0.06239932
1999-07-23,0.046660555,0.055839203,0.056817482,0.060271204,0.063968037
1999-07-26,0.05426926,0.060995046,0.063200251,0.064332456,0.067542955
1999-07-27,0.047908511,0.056451844,0.058210607,0.061048022,0.06465057
1999-07-28,0.046402044,0.054605322,0.057851534,0.064888845,0.064547364
1999-07-29,0.052845043,0.060109704,0.062699848,0.068728095,0.067835953
1999-07-30,0.053853107,0.061059258,0.064114646,0.06904353,0.068029316
1999-08-02,0.056890683,0.062051741,0.06503284,0.069383304,0.06832069
1999-08-03,0.058943376,0.064224603,0.067458698,0.071864883,0.069596353
1999-08-04,0.065497967,0.067484662,0.069620378,0.071906126,0.069952508
1999-08-05,0.06130604,0.065041131,0.067916282,0.072598089,0.070439602
1999-08-06,0.060299992,0.065270071,0.068066023,0.071776841,0.069678195
1999-08-09,0.065098638,0.067074394,0.069819493,0.073074243,0.070551066
1999-08-10,0.066894514,0.069070062,0.071525504,0.073827196,0.070279039
1999-08-11,0.055355499,0.058299899,0.061550892,0.06727187,0.065483435
1999-08-12,0.053969512,0.058530171,0.062975916,0.068994289,0.066853705
1999-08-13,0.040783186,0.048204444,0.05390038,0.061742965,0.061943432
1999-08-16,0.043468061,0.049170741,0.054375932,0.062311399,0.062340639
1999-08-17,0.03965201,0.048272927,0.053714281,0.061440146,0.061361883
1999-08-18,0.046870758,0.05195651,0.056027791,0.062260856,0.061631939
1999-08-19,0.051447472,0.056200327,0.059774598,0.064731162,0.062836289
1999-08-20,0.044929804,0.051295351,0.055764211,0.061767511,0.060677369
1999-08-23,0.04398696,0.047423508,0.047424872,0.060141407,0.059040647
1999-08-24,0.042839883,0.046690726,0.047885812,0.058801678,0.05727092
1999-08-25,0.037010334,0.042108114,0.04340119,0.054396675,0.054596208
1999-08-26,0.039577825,0.04377118,0.045637299,0.056777478,0.055361559
1999-08-27,0.042851716,0.04712098,0.04856045,0.059718652,0.056875799
1999-08-30,0.052984759,0.053502038,0.054413645,0.064509646,0.059027136
1999-08-31,0.052722173,0.05633761,0.058076189,0.064962078,0.058909105
1999-09-01,0.045762761,0.051128803,0.05408485,0.062988856,0.059738455
1999-09-02,0.05241193,0.05640981,0.058650654,0.065429011,0.062533713
1999-09-03,0.039484931,0.044967924,0.048435677,0.059056047,0.057780852
1999-09-07,0.046508879,0.049280788,0.0514633,0.059954151,0.057993528
1999-09-08,0.048214944,0.051506106,0.054251516,0.062533613,0.059290836
1999-09-09,0.045723468,0.049888894,0.052988113,0.062027017,0.058837237
1999-09-10,0.040503172,0.045905068,0.049820015,0.059414992,0.057743182
1999-09-13,0.04522697,0.049900682,0.053146582,0.062061,0.058443592
1999-09-14,0.04802229,0.051507532,0.054940472,0.062556686,0.05837655
1999-09-15,0.053039957,0.054935716,0.057435383,0.064598927,0.0580541
1999-09-16,0.055051498,0.057218474,0.059273335,0.065798532,0.059215242
1999-09-17,0.04656306,0.050769173,0.053968113,0.062857482,0.058192978
1999-09-20,0.049335188,0.051985611,0.054935944,0.062711117,0.061614016
1999-09-21,0.056206395,0.057179055,0.058978446,0.065898234,0.065064915
1999-09-22,0.054557925,0.055974029,0.058570865,0.06555887,0.068505777
1999-09-23,0.065646151,0.064712677,0.065767892,0.070650059,0.071956184
1999-09-24,0.064750613,0.06411663,0.067484736,0.072146911,0.071672648
1999-09-27,0.059666731,0.061535387,0.064170163,0.06994491,0.070181597
1999-09-28,0.057691668,0.062311973,0.064563836,0.070040138,0.069989809
1999-09-29,0.061141519,0.064042144,0.065613295,0.071579267,0.071176112
1999-09-30,0.054842242,0.059041199,0.062521679,0.069020134,0.069917457
1999-10-01,0.054280326,0.059449974,0.062636333,0.069056943,0.069159924
1999-10-04,0.050561463,0.05495703,0.05907902,0.066415054,0.066992316
1999-10-05,0.051810939,0.055834912,0.059195728,0.066252722,0.06724639
1999-10-06,0.043306606,0.048308367,0.052880488,0.060695247,0.063306877
1999-10-07,0.047215722,0.051142652,0.054942949,0.063071515,0.062998507
1999-10-08,0.036658866,0.043261748,0.048572846,0.058113141,0.059424753
1999-10-11,0.033245204,0.043323428,0.048838973,0.057792507,0.058595971
1999-10-12,0.04376456,0.050911378,0.053933839,0.061452934,0.060653703
1999-10-13,0.058494706,0.062318904,0.062559093,0.067211466,0.064287076
1999-10-14,0.057752339,0.062262026,0.063728153,0.069376398,0.063903662
1999-10-15,0.068804481,0.073338792,0.073218403,0.077591875,0.068520364
1999-10-18,0.067626478,0.071579284,0.069261812,0.074336526,0.067575914
1999-10-19,0.059614837,0.064936353,0.064135529,0.071936985,0.065878648
1999-10-20,0.049335003,0.056238111,0.059042543,0.067721182,0.062120253
1999-10-21,0.047853779,0.058478816,0.060520055,0.068584133,0.063648516
1999-10-22,0.040082395,0.049965166,0.055042895,0.064382736,0.060917858
1999-10-25,0.04829295,0.054317621,0.058318829,0.068520564,0.063116139
1999-10-26,0.051946746,0.057251237,0.060707302,0.069099487,0.063546736
1999-10-27,0.050889467,0.056737911,0.060740514,0.069858771,0.063949182
1999-10-28,0.039891796,0.047132852,0.052457791,0.062926097,0.060160581
1999-10-29,0.042166537,0.046831649,0.05084346,0.059747506,0.058738755
1999-11-01,0.042693947,0.04695636,0.051562916,0.060652699,0.057849305
1999-11-02,0.046430835,0.049383878,0.053435199,0.061686631,0.058116621
1999-11-03,0.045962732,0.04839689,0.052257806,0.060055907,0.056574924
1999-11-04,0.045315143,0.047689129,0.051376454,0.059070551,0.055575234
1999-11-05,0.039790092,0.043805194,0.048286105,0.056843209,0.054256109
1999-11-08,0.040684666,0.043247199,0.046791116,0.053396277,0.051115625
1999-11-09,0.043517787,0.046651773,0.050042086,0.055356609,0.052304046
1999-11-10,0.042288632,0.046552457,0.050279108,0.055536898,0.052834982
1999-11-11,0.041391406,0.045151903,0.048729881,0.054080243,0.052850622
1999-11-12,0.038923923,0.044037064,0.047877915,0.053113257,0.052015047
1999-11-15,0.041891102,0.046794146,0.049497183,0.054222615,0.052139873
1999-11-16,0.036563086,0.043718868,0.046537436,0.051003639,0.051728047
1999-11-17,0.037339839,0.042046748,0.045613548,0.050719585,0.05103041
1999-11-18,0.033780779,0.038332287,0.042988643,0.048664649,0.050644446
1999-11-19,0.031325046,0.037540639,0.042090108,0.047450632,0.049756996
1999-11-22,0.035213267,0.03877268,0.038673014,0.048638176,0.050442079
1999-11-23,0.038565093,0.042817922,0.039951294,0.050622314,0.050569514
1999-11-24,0.036158349,0.041249421,0.04076468,0.050684426,0.050515551
1999-11-26,0.043704947,0.046835535,0.043335681,0.050663888,0.052228747
1999-11-29,0.0483663,0.048372281,0.045730661,0.051209681,0.049744978
1999-11-30,0.048387329,0.048153597,0.046483059,0.049488677,0.047367971
1999-12-01,0.043965439,0.04596549,0.046442189,0.048327029,0.046000632
1999-12-02,0.042429376,0.043677751,0.043565301,0.046058021,0.045600157
1999-12-03,0.035006813,0.038685248,0.040025455,0.043536666,0.044733232
1999-12-06,0.038516874,0.040463911,0.041558666,0.042747734,0.043136295
1999-12-07,0.041625726,0.042992345,0.043843394,0.044986773,0.043377678
1999-12-08,0.041172755,0.041701791,0.04316928,0.045196489,0.042850736
1999-12-09,0.041238496,0.042682932,0.045006936,0.045702464,0.04379345
1999-12-10,0.039283024,0.042649432,0.045150526,0.0462581,0.04608221
1999-12-13,0.040823214,0.045614563,0.048073198,0.049056303,0.047762412
1999-12-14,0.046609072,0.048745363,0.050692008,0.051186244,0.048899106
1999-12-15,0.042226773,0.045222196,0.047748082,0.04950061,0.04898011
1999-12-16,0.042814354,0.045106109,0.046622121,0.048591565,0.048849369
1999-12-17,0.039486015,0.044506849,0.045664745,0.048482822,0.048823784
1999-12-20,0.050102934,0.049195415,0.051416144,0.051202109,0.05018427
1999-12-21,0.043047014,0.045080363,0.048249089,0.048762147,0.050452571
1999-12-22,0.044121938,0.04577448,0.047531697,0.047863641,0.051194886
1999-12-23,0.039164543,0.043506142,0.046352359,0.046480054,0.051240981
1999-12-27,0.046878555,0.047255122,0.048207522,0.048509818,0.052159195
1999-12-28,0.047118652,0.048129022,0.049091005,0.04871352,0.052652015
1999-12-29,0.046555122,0.047937439,0.048523678,0.048365453,0.052800796
1999-12-30,0.053519635,0.052907314,0.052819466,0.050693168,0.054465441
1999-12-31,0.051959658,0.051884705,0.052567786,0.050729405,0.054378581
2000-01-03,0.050214808,0.05255958,0.052978253,0.050692827,0.052634001
2000-01-04,0.063350167,0.061118342,0.06018276,0.057337055,0.05127032
2000-01-05,0.05862418,0.059257439,0.059295483,0.056717294,0.051604886
2000-01-06,0.058455338,0.059861977,0.060457338,0.057643451,0.049719554
2000-01-07,0.040773523,0.045258685,0.047520899,0.049027325,0.053004633
2000-01-10,0.040414911,0.043654159,0.045290683,0.046828128,0.052162935
2000-01-11,0.043767123,0.047061479,0.048474193,0.049563624,0.051275361
2000-01-12,0.045240102,0.048194098,0.04927193,0.050013194,0.050944957
2000-01-13,0.041995412,0.045203531,0.047638409,0.0502021,0.052062876
2000-01-14,0.03439516,0.040108227,0.042756193,0.04555091,0.052500793
2000-01-18,0.040724716,0.044375713,0.04595979,0.047823525,0.053036464
2000-01-19,0.040656097,0.04431724,0.046356641,0.048367261,0.053394423
2000-01-20,0.041152155,0.045432231,0.047629364,0.04983495,0.052418537
2000-01-21,0.03776129,0.042372689,0.045006888,0.047915034,0.051529909
2000-01-24,0.049488486,0.046227853,0.037550367,0.051498118,0.049574843
2000-01-25,0.045542237,0.046381987,0.044948682,0.05041497,0.049353274
2000-01-26,0.045765362,0.046804236,0.044891371,0.050979614,0.049655657
2000-01-27,0.048371434,0.048748405,0.047614684,0.053520094,0.05057056
2000-01-28,0.059914597,0.054894812,0.051066785,0.055880345,0.050553541
2000-01-31,0.052567628,0.05046666,0.049610795,0.054635963,0.050534724
2000-02-01,0.046863164,0.046086094,0.046414339,0.051372076,0.049861817
2000-02-02,0.046307963,0.044933382,0.045308506,0.050636182,0.049024246
2000-02-03,0.041974092,0.042969163,0.044276945,0.04925282,0.050268341
2000-02-04,0.040785688,0.041402331,0.042966089,0.04795817,0.048925805
2000-02-07,0.04453084,0.043817681,0.045065615,0.048789922,0.049443648
2000-02-08,0.039038288,0.040007479,0.042337808,0.047003504,0.049750604
2000-02-09,0.044926395,0.044560029,0.046070219,0.049647156,0.049210811
2000-02-10,0.04553015,0.044818174,0.046653413,0.050270723,0.049474416
2000-02-11,0.052028638,0.048680387,0.050075434,0.053239617,0.050379359
2000-02-14,0.052879773,0.048666332,0.050771599,0.053905896,0.050774592
2000-02-15,0.04659151,0.046079339,0.048787019,0.05206333,0.050393728
2000-02-16,0.048909394,0.047163962,0.049910006,0.053634216,0.050338167
2000-02-17,0.048015778,0.045930875,0.049123901,0.052561625,0.048694436
2000-02-18,0.059745167,0.052438811,0.054911268,0.057847511,0.050700283
2000-02-22,0.057360138,0.051390784,0.047595353,0.054539068,0.049230281
2000-02-23,0.049706134,0.047051563,0.049160097,0.053565524,0.048593688
2000-02-24,0.049746771,0.047614468,0.049664529,0.053934179,0.048884755
2000-02-25,0.054309239,0.050486652,0.052325426,0.056441631,0.049911446
2000-02-28,0.052037498,0.049868983,0.052060232,0.055946637,0.050950505
2000-02-29,0.046898749,0.047016203,0.049482934,0.053766485,0.050260745
2000-03-01,0.040169445,0.041584825,0.045655328,0.050566269,0.049393153
2000-03-02,0.038856654,0.040855172,0.044544585,0.049727398,0.04872006
2000-03-03,0.032785305,0.036198418,0.040612186,0.047182114,0.048572541
2000-03-06,0.039362635,0.041565502,0.045481222,0.051043048,0.050336519
2000-03-07,0.049145444,0.048904621,0.051506578,0.054238016,0.051116526
2000-03-08,0.047793576,0.048617343,0.0510528,0.055741354,0.051939354
2000-03-09,0.039294739,0.041794827,0.045376455,0.050736141,0.051141742
2000-03-10,0.040048557,0.042841865,0.046634747,0.051358263,0.051376442
2000-03-13,0.045158593,0.046162021,0.049332686,0.051576147,0.05138535
2000-03-14,0.051851159,0.050669817,0.052876813,0.055916998,0.053257028
2000-03-15,0.044803687,0.045415341,0.048338477,0.053408854,0.053412842
2000-03-16,0.036799921,0.035905764,0.039013505,0.045551549,0.050429522
2000-03-17,0.043541718,0.04105653,0.044994726,0.048790306,0.053988795
2000-03-20,0.044617245,0.041899695,0.046571124,0.048932947,0.03816571
2000-03-21,0.041240488,0.037460772,0.042371646,0.046999947,0.035393816
2000-03-22,0.039813846,0.037858433,0.043645486,0.048135054,0.035814141
2000-03-23,0.041680967,0.039276957,0.047986878,0.050262595,0.03502081
2000-03-24,0.046102039,0.049271392,0.053622979,0.055467906,0.036692283
2000-03-27,0.051945695,0.054345189,0.056229713,0.057481821,0.039193755
2000-03-28,0.052464958,0.055400123,0.057020861,0.056065146,0.048490002
2000-03-29,0.049730199,0.052318822,0.053772797,0.054187107,0.047849873
2000-03-30,0.053884617,0.053406396,0.05345559,0.055927959,0.048113428
2000-03-31,0.051549304,0.052922243,0.053230684,0.056841019,0.0485297
2000-04-03,0.049465106,0.051534718,0.052474311,0.05363541,0.047680986
2000-04-04,0.061681282,0.059737683,0.059541328,0.063661104,0.053151821
2000-04-05,0.065379232,0.060899899,0.059618068,0.060198039,0.052082431
2000-04-06,0.058579358,0.056168807,0.054559998,0.053862363,0.048579324
2000-04-07,0.050590718,0.050173622,0.050124516,0.051348408,0.046710988
2000-04-10,0.056211198,0.054288308,0.053196124,0.053004502,0.047923165
2000-04-11,0.06061024,0.05744947,0.055527406,0.054456019,0.048430587
2000-04-12,0.068901684,0.062701512,0.060534264,0.060115431,0.051871067
2000-04-13,0.075665439,0.06788851,0.064804025,0.061952545,0.054471682
2000-04-14,0.098907852,0.08517831,0.07708908,0.064035122,0.058653638
2000-04-17,0.07334801,0.068068147,0.064855144,0.058605124,0.054360079
2000-04-18,0.060554438,0.056814361,0.055715636,0.05494874,0.050152476
2000-04-19,0.063836961,0.058294256,0.056219419,0.053952428,0.049803489
2000-04-20,0.057435442,0.055306412,0.054908008,0.054218441,0.049391812
2000-04-24,0.063901922,0.056876124,0.048921997,0.053832999,0.050270611
2000-04-25,0.054255332,0.049743503,0.04241017,0.055671853,0.048016164
2000-04-26,0.062267657,0.056219506,0.05062976,0.057444177,0.050509762
2000-04-27,0.057973338,0.052632556,0.048794424,0.054811593,0.048342339
2000-04-28,0.05795411,0.052589365,0.048782243,0.053462817,0.04831302
2000-05-01,0.056611393,0.05055087,0.048220842,0.05497936,0.048981576
2000-05-02,0.06888114,0.058668092,0.054443878,0.056537932,0.051647804
2000-05-03,0.080872718,0.066362692,0.060881306,0.058074644,0.055425191
2000-05-04,0.075969739,0.063187763,0.05909056,0.058027011,0.054760705
2000-05-05,0.063129868,0.055705049,0.053631304,0.054854755,0.05231768
2000-05-08,0.066550137,0.057897307,0.055688012,0.053838307,0.054287095
2000-05-09,0.069898882,0.058755588,0.056553205,0.053573355,0.054376934
2000-05-10,0.073162936,0.059953547,0.058494373,0.054013374,0.056574238
2000-05-11,0.063829709,0.057030551,0.056155789,0.05272467,0.054680331
2000-05-12,0.058958981,0.054260068,0.054471681,0.053861184,0.055327632
2000-05-15,0.054825593,0.050743358,0.051540408,0.055365114,0.051925987
2000-05-16,0.051776616,0.049502978,0.050876931,0.057110075,0.051786798
2000-05-17,0.051343679,0.050387646,0.05187384,0.054702379,0.053186026
2000-05-18,0.051220646,0.048717692,0.050794733,0.051931128,0.051602703
2000-05-19,0.056409479,0.054224025,0.05426378,0.050272428,0.054859383
2000-05-22,0.059000383,0.055590383,0.051682902,0.049197826,0.053812794
2000-05-23,0.059499994,0.058376193,0.055019721,0.047978654,0.058321034
2000-05-24,0.05272251,0.052990829,0.053337552,0.048785786,0.05631123
2000-05-25,0.054001048,0.054102007,0.052272151,0.048065243,0.056794638
2000-05-26,0.05331567,0.054394945,0.054790214,0.047635942,0.055981787
2000-05-30,0.050423168,0.051707669,0.052788756,0.051114428,0.055380815
2000-05-31,0.049716329,0.050882596,0.052364339,0.050727579,0.056003041
2000-06-01,0.045116015,0.047991781,0.04987185,0.053163416,0.053764334
2000-06-02,0.041001527,0.042846185,0.045028664,0.056512938,0.049656709
2000-06-05,0.045612597,0.046463238,0.048133615,0.057244175,0.053044403
2000-06-06,0.046446424,0.047658554,0.049204742,0.055897115,0.052276366
2000-06-07,0.04564981,0.047210068,0.048821737,0.057045134,0.051776159
2000-06-08,0.044684385,0.04586415,0.047061299,0.053872038,0.049678646
2000-06-09,0.043518418,0.044224632,0.044797003,0.051536546,0.049127583
2000-06-12,0.046395568,0.046062524,0.046284442,0.048272897,0.048983379
2000-06-13,0.042648574,0.042882093,0.044611804,0.053726,0.049187906
2000-06-14,0.041617123,0.042495554,0.04401611,0.054598946,0.049298656
2000-06-15,0.037134046,0.039099587,0.041074063,0.052447527,0.045806252
2000-06-16,0.036933322,0.039294845,0.042977034,0.050372558,0.047835894
2000-06-19,0.037242831,0.03865365,0.042215639,0.054889522,0.047706955
2000-06-20,0.037887714,0.038955991,0.04287132,0.054560685,0.047576067
2000-06-21,0.036951907,0.039241684,0.042240253,0.053778754,0.047396021
2000-06-22,0.042155126,0.042711025,0.045669777,0.050322077,0.050076606
2000-06-23,0.04416504,0.045390085,0.047648632,0.048691125,0.052389882
2000-06-26,0.042304276,0.044106978,0.048038404,0.051646426,0.050851922
2000-06-27,0.04191036,0.043356192,0.046633138,0.050850747,0.050606552
2000-06-28,0.036183578,0.039722909,0.042528624,0.046684129,0.048493197
2000-06-29,0.034570491,0.039714436,0.042662771,0.044688732,0.050011558
2000-06-30,0.033396489,0.03814538,0.041640891,0.046242631,0.047889946
2000-07-03,0.036782767,0.039294942,0.04391945,0.050388208,0.048667415
2000-07-05,0.04047334,0.042283242,0.044117702,0.045669361,0.050364707
2000-07-06,0.038549782,0.040685429,0.044101464,0.047458538,0.048596785
2000-07-07,0.032956107,0.036706191,0.043396766,0.049794517,0.046994234
2000-07-10,0.035912751,0.038740484,0.04518905,0.049485827,0.046810363
2000-07-11,0.035232972,0.037542313,0.044715659,0.049363813,0.046766561
2000-07-12,0.035410493,0.036863169,0.045777839,0.051044573,0.046807066
2000-07-13,0.035772469,0.037507284,0.047150568,0.052055112,0.047003928
2000-07-14,0.033876827,0.036689401,0.041246946,0.04409636,0.044348904
2000-07-17,0.03386166,0.036865014,0.042200687,0.044741308,0.043752477
2000-07-18,0.034950641,0.03749675,0.048870543,0.051077692,0.046088196
2000-07-19,0.035048784,0.038110388,0.047541867,0.049184723,0.046219677
2000-07-20,0.032915899,0.037329801,0.049713962,0.051658512,0.046382667
2000-07-21,0.03207406,0.036385855,0.044412426,0.045956117,0.044568459
2000-07-24,0.035747569,0.037904483,0.038244865,0.045867631,0.046463879
2000-07-25,0.033830474,0.036281605,0.037278012,0.045678998,0.046105485
2000-07-26,0.036391162,0.037805318,0.037739147,0.043685983,0.046191352
2000-07-27,0.035778877,0.038401483,0.039074161,0.043198849,0.048125794
2000-07-28,0.039981803,0.040227677,0.039413213,0.0409502,0.049378464
2000-07-31,0.038963408,0.038740671,0.038172643,0.040435749,0.047006229
2000-08-01,0.037568791,0.038192775,0.038567212,0.041667531,0.047561107
2000-08-02,0.037111508,0.03781629,0.038480717,0.041663314,0.047236144
2000-08-03,0.034375144,0.035082228,0.037105294,0.040838701,0.044454056
2000-08-04,0.03208396,0.034251624,0.037722421,0.041900427,0.044902443
2000-08-07,0.032792233,0.033598322,0.039799504,0.042879562,0.044116574
2000-08-08,0.032162419,0.033119292,0.040373826,0.043146516,0.044174823
2000-08-09,0.033489106,0.035539787,0.040875417,0.043106146,0.045096893
2000-08-10,0.033601698,0.034671639,0.039352954,0.042178512,0.044646941
2000-08-11,0.030359577,0.033425247,0.039524814,0.04201321,0.044105936
2000-08-14,0.028700331,0.031389725,0.042220348,0.041639952,0.043183877
2000-08-15,0.030074153,0.031798785,0.042256166,0.04127106,0.043003074
2000-08-16,0.030316712,0.031834684,0.042322751,0.040870615,0.04276681
2000-08-17,0.027798642,0.031592407,0.044680725,0.041751101,0.042885328
2000-08-18,0.026495166,0.030263947,0.043532839,0.041038815,0.042798445
2000-08-21,0.028369542,0.031655187,0.03301452,0.041406514,0.042607642
2000-08-22,0.028527958,0.031042046,0.033492909,0.040580108,0.041757277
2000-08-23,0.027814545,0.029717563,0.031025489,0.035952112,0.038966617
2000-08-24,0.027011953,0.02879436,0.030216705,0.035390792,0.038789223
2000-08-25,0.025349205,0.027143507,0.029372032,0.033838746,0.037739688
2000-08-28,0.025356583,0.027117363,0.031025156,0.033316504,0.037331853
2000-08-29,0.026936613,0.028044405,0.031465407,0.033218587,0.037377437
2000-08-30,0.028253951,0.028671361,0.032943962,0.033252938,0.03693183
2000-08-31,0.026186726,0.027716902,0.03257112,0.033788589,0.03756571
2000-09-01,0.028234126,0.029471435,0.034387894,0.035227284,0.038053354
2000-09-05,0.033866685,0.032761503,0.038583413,0.036225429,0.039123212
2000-09-06,0.035803042,0.035331616,0.047989521,0.038053257,0.040344154
2000-09-07,0.032629407,0.032619,0.039868297,0.035845147,0.038608112
2000-09-08,0.031216842,0.033007028,0.048212551,0.037481224,0.040566464
2000-09-11,0.028804292,0.033384972,0.05001917,0.037013846,0.040700784
2000-09-12,0.029190594,0.033335014,0.046967319,0.036626703,0.040290299
2000-09-13,0.029068629,0.032651374,0.048344444,0.036500552,0.040749125
2000-09-14,0.029585865,0.032319735,0.046009394,0.03614873,0.039793544
2000-09-15,0.029982637,0.033854564,0.040048179,0.036739653,0.040146635
2000-09-18,0.036724182,0.038119705,0.035533467,0.040102266,0.034237153
2000-09-19,0.03458232,0.035490149,0.039475597,0.038552846,0.032410473
2000-09-20,0.035029478,0.036421536,0.036494073,0.039081432,0.036153855
2000-09-21,0.037291133,0.038988581,0.03749344,0.041629342,0.038460796
2000-09-22,0.038766958,0.040744373,0.038954149,0.043223513,0.039557698
2000-09-25,0.041604843,0.039306054,0.036613204,0.042003497,0.038672156
2000-09-26,0.042892608,0.038096349,0.032996074,0.042280652,0.038064036
2000-09-27,0.041177725,0.037024052,0.033445646,0.042480341,0.038763827
2000-09-28,0.034448234,0.036924399,0.038958758,0.039574786,0.037127292
2000-09-29,0.029780745,0.034272171,0.033598607,0.041440361,0.036574758
2000-10-02,0.03973166,0.035701602,0.035452998,0.041699511,0.038994255
2000-10-03,0.041222836,0.033521445,0.033071757,0.041616633,0.038572164
2000-10-04,0.040644088,0.035038122,0.035514803,0.042440572,0.039455156
2000-10-05,0.038875817,0.035306126,0.036613589,0.042577784,0.039784096
2000-10-06,0.044405331,0.051207255,0.050702985,0.045808152,0.04074469
2000-10-09,0.049132389,0.050821689,0.048975951,0.045956394,0.041477516
2000-10-10,0.053939163,0.055799189,0.052450374,0.047429894,0.042224095
2000-10-11,0.059775504,0.050509689,0.049980093,0.050839609,0.044484361
2000-10-12,0.075680409,0.063156859,0.059036279,0.05464598,0.045228738
2000-10-13,0.067172943,0.067674315,0.060882202,0.053130961,0.044776799
2000-10-16,0.065027621,0.064578681,0.058007671,0.051866429,0.044757079
2000-10-17,0.070930684,0.066386115,0.060112932,0.054259255,0.046274765
2000-10-18,0.072839695,0.069055072,0.062238764,0.05608887,0.047325633
2000-10-19,0.054077831,0.05573504,0.052369509,0.04917101,0.043900065
2000-10-20,0.052176263,0.050957067,0.049766229,0.048373053,0.044044614
2000-10-23,0.05475745,0.051547685,0.048939981,0.048728131,0.044824847
2000-10-24,0.052531022,0.049885419,0.045911521,0.046876083,0.043086571
2000-10-25,0.061717053,0.056521446,0.050410236,0.049420888,0.044393194
2000-10-26,0.069478099,0.060691833,0.054011081,0.051169469,0.044955023
2000-10-27,0.058851868,0.056513885,0.051156044,0.04899869,0.044731174
2000-10-30,0.056835628,0.052797996,0.049884303,0.048064047,0.04453144
2000-10-31,0.049135012,0.046212168,0.043423738,0.042945462,0.040554539
2000-11-01,0.051456539,0.048788773,0.046098678,0.045056986,0.042676484
2000-11-02,0.05046488,0.046955469,0.044018244,0.042898395,0.040836417
2000-11-03,0.049103056,0.045689729,0.042861244,0.042192108,0.040388185
2000-11-06,0.051693778,0.047312236,0.044680607,0.043753941,0.041356337
2000-11-07,0.053416298,0.04811806,0.045393101,0.044258189,0.040966975
2000-11-08,0.057415913,0.050786943,0.047457726,0.045470713,0.042167062
2000-11-09,0.063067327,0.053895005,0.050119974,0.046942606,0.042489736
2000-11-10,0.072257433,0.061643353,0.05650164,0.052612735,0.046271662
2000-11-13,0.080022658,0.063559868,0.057803059,0.052388369,0.046217402
2000-11-14,0.066497125,0.056418134,0.052402165,0.049417034,0.045272156
2000-11-15,0.061780363,0.054782043,0.051818945,0.049022505,0.044990553
2000-11-16,0.057621971,0.053867061,0.051209933,0.048754892,0.044950886
2000-11-17,0.056417908,0.052685981,0.050203227,0.047750973,0.043837514
2000-11-20,0.066828057,0.060191577,0.05311724,0.051358034,0.046992613
2000-11-21,0.061944569,0.060362729,0.05412452,0.052313867,0.05016079
2000-11-22,0.067486976,0.063566523,0.055858936,0.054130251,0.049937308
2000-11-24,0.059284505,0.057978842,0.053803285,0.052519951,0.050153324
2000-11-27,0.063905059,0.059828371,0.055780453,0.053889637,0.05220508
2000-11-28,0.064996878,0.060399574,0.056216224,0.054676071,0.051485019
2000-11-29,0.065261344,0.060832278,0.056658416,0.054337634,0.051645262
2000-11-30,0.073274973,0.06744175,0.062925429,0.059435206,0.054920976
2000-12-01,0.065342823,0.062304523,0.05947661,0.057763523,0.053891903
2000-12-04,0.067723944,0.063883154,0.061129587,0.058366873,0.054243783
2000-12-05,0.052516209,0.051591373,0.050712473,0.050947312,0.049242656
