date,rankdate,LTG,cae,epspx,EPS,EPS_1,EPS_2,EPS_3,EPS_4,EPS_5,MV,return,totval,divisor,YEAR,QUARTER,lag_LTG,delta_LTG,forecast_error,e_cae,dp,pe,SVIX,term_spread,credit_spread,USEPUINDXM,INFCPI1YR,return_1,return_2,return_3,return_4,return_5,return_1_3,return_1_5,forecast_error_m1,forecast_error_m2,forecast_error_m3,forecast_error_m4,delta_LTG_1,delta_LTG_2,delta_LTG_3,delta_LTG_4,delta_LTG_5
1992-08-31,199208,0.120069700887524,0.0201980018444778,0.0183458907311409,0.0158814807608553,0.025359579687618,0.0312517153622427,0.0365418397303045,0.0416029410848444,0.0455815758636357,2814266258.875,-0.0242901806706168,2818496900,6807470231.62573,1992,3,0.119078983245852,0.0009907176416715,0.0900439500040154,-0.0961780698589867,-3.519980918,3.161246712,,0.641398754555648,0.0843873922775473,115.90751,3.33,0.11299739149813243,0.13842844701738688,0.305349868994651,0.4540907894176626,0.7758672660041982,0.5401430062140278,1.6730169020778205,-0.0027994641743337,-0.0709044247179645,-0.118715094891351,-0.0843621055629024,-0.0077007504126402,0.0030505056744246,0.003077718859678,0.0066740251000495,0.0115203213665024
1992-09-30,199209,0.119822227876395,0.0202058937655226,0.0179929422595732,0.0158748458146082,0.0250767711684727,0.0310792064355067,0.0364707155662829,0.0411000334747877,0.0454515482985462,2841753545.25,0.0090644141544071,2846183180,6812310148.39636,1992,3,0.118655778975319,0.0011664489010762,0.0997470639860807,-0.115994748105053,-3.519980918,3.144152279,,0.702536920909784,0.0846938788492668,127.01963,3.33,0.09389484386131912,0.1020976588327197,0.33559994217509725,0.4977825785864303,0.8185918709002361,0.5144333594034753,1.7271493202270578,-0.0002772942072446,-0.0713350717906456,-0.117743941663256,-0.0838623726707437,-0.0076548542359265,0.0028953095303379,0.0030866113897836,0.0077780548406911,0.0115757505398631
1992-10-30,199210,0.120566711512623,0.0201604502667535,0.0179758837260137,0.0158617521619134,0.024529864121046,0.0306184945057847,0.0359093681133802,0.0407227282857725,0.0451632813736809,2853186663.625,0.0021040558642182,2857804680,6825749211.80854,1992,4,0.118346759973421,0.0022199515392025,0.105324772682436,-0.11469171104233,-3.506557897,3.110399349,,0.691630880041981,0.101096116871369,138.52178,3.25,0.11099807707722942,0.1206133312284604,0.3285040669720357,0.5214738032313574,0.7814017734812346,0.5428559391833196,1.743738830756043,-0.0010542768524254,-0.0714683126931485,-0.126924819183948,-0.0817429785206292,-0.0085907979910337,0.0031751474185124,0.003784499711295,0.0072878705890928,0.0110751428792117
1992-11-30,199211,0.120052433957853,0.0201947348251058,0.0179565604861367,0.0158108353811902,0.0240677339685115,0.030026671014331,0.0353905865478866,0.0402848102258421,0.0450072091680618,2939377420.8125,0.0298129205359041,2943785130,6824585904.71775,1992,4,0.119305254046901,0.0007471799109518,0.106543890922886,-0.117466383355832,-3.530167763,3.116178427,,0.624251354053418,0.100906165308446,118.77686,3.25,0.06819041676750542,0.0504943199081717,0.3389200158233151,0.562469847645117,0.7952102754332737,0.4414548422344256,1.6932510563084748,-0.0008667971355202,-0.0692382293011072,-0.127950429733632,-0.082813732804138,-0.0073596047204168,0.0029225157269377,0.0042611887865974,0.00770114240957,0.0095116216669037
1992-12-31,199212,0.11926288996537,0.0201414753932323,0.0178661083200086,0.0157888154557356,0.0240660698368985,0.0298690632339667,0.0353816017172926,0.0402707466219379,0.0449936274555187,2980359480.6875,0.0100570589096085,2985091950,6851098092.76813,1992,4,0.120616743021262,-0.0013538530558919,0.109660709825802,-0.119875613296286,-3.561366134,3.127637344,,0.60146921030484,0.0989490284863708,106.86792,3.25,0.06817394897477422,0.05266138797990309,0.34615643628058657,0.5306728020991028,0.8007623878063452,0.45047263921982117,1.6776326940687376,-0.0033077445675158,-0.0661304656407064,-0.127957463264872,-0.0850938217856745,-0.0061927549651299,0.0024869854893124,0.0037450958880058,0.0090547363540586,0.0073743392684268
1993-01-29,199301,0.118751942483241,0.020164852188701,0.018075396042865,0.0160215193945546,0.0240028528236689,0.0298013359227357,0.0351957581230437,0.0403049693113912,0.0451310780384169,2998031174.375,0.0070212640787188,3002993400,6843961438.53412,1993,1,0.121060489667011,-0.0023085471837698,0.105447678322969,-0.109389419316789,-3.557851192,3.113515309,,0.634306680537012,0.0917410090128881,102.53033,3.21,0.09313650938772622,0.0696277641764828,0.3712318608756561,0.5831621855432563,0.8038400966308635,0.5159856680677147,1.794996116460974,-0.0064528939362962,-0.0595395666328801,-0.1257179454485,-0.0928755597064894,-0.0055826806370304,0.0020030080937273,0.0047140503116899,0.0098680301592725,0.0073325338536855
1993-02-26,199302,0.117213078476044,0.020034328875699,0.0194454204897861,0.0186919116128576,0.0282281366040749,0.0336731493148537,0.0386454401963823,0.0435769917784679,0.0484776230327389,3028956478.625,0.0104290416548922,3034142190,6843209414.04664,1993,1,0.121318540803674,-0.0041054623276305,0.0484193579761063,-0.0298356539877314,-3.568433301,3.115735066,,0.613350263719648,0.0845223329038767,119.96253,3.21,0.052201808443524025,0.0946374337856872,0.36771263558094974,0.5786431916555614,0.8614894839233476,0.4961369561715764,1.8235788189621966,0.0591302262063073,-0.0347148402038705,-0.0745954990023392,-0.115107425443838,-0.0035385085701156,0.0011055378768322,0.0064915097153607,0.0080734047824267,0.0084627329608252
1993-03-31,199303,0.116789231343005,0.0200018957339959,0.0196809652615089,0.0193635405863436,0.0281205570019186,0.0335240782283082,0.0386807810097744,0.0432784875306557,0.0481923176389075,3095404519.5,0.0185246345264529,3101305850,6866309141.62995,1993,1,0.120460783285472,-0.003671551942467,0.0447388888178805,-0.0161751174996092,-3.586322866,3.121924299,,0.585448263970188,0.0725047275984911,121.55786,3.21,-0.01314870075589418,0.1030752664833463,0.3570733855944371,0.5165699366577077,0.8917032790298366,0.4288674137734307,1.725911334528456,0.0759848686612351,-0.0191869883646862,-0.0672430996469861,-0.128632509412126,-0.0031310227248164,0.0011440363289045,0.0048119266498669,0.0105419351404942,0.0078808837881016
1993-04-30,199304,0.114909806781167,0.0200207867623671,0.0197515654775972,0.0194124595804181,0.0277813207336886,0.0330742725650695,0.038415765902708,0.0424685018552326,0.0469865587333909,3015178884.5,-0.0257453728047752,3021410410,6863877893.63684,1993,2,0.119338409597965,-0.0044286028167979,0.0485124426440954,-0.0135383190401139,-3.568433301,3.114847754,,0.611173597600273,0.0872347657987795,109.25684,3.37,0.024061311160118018,0.15639718337595918,0.3961608046293882,0.5990788745324516,0.926484177503321,0.5555598866936364,1.9614563890361625,0.0857734025902506,-0.0184369980211457,-0.0664987750168125,-0.126187780640144,-0.0008304692109338,0.0012464895403481,0.0071104127385124,0.0098048112994342,0.0070190202318634
1993-05-28,199305,0.115136967500794,0.020189015462886,0.0201444655674423,0.019451353429338,0.0279410153019118,0.0332073301640782,0.0385654535584616,0.0426103175228665,0.046883696674845,3082897011.25,0.0224632639883824,3089518660,6862699438.01506,1993,2,0.120725748447392,-0.0055887809465987,0.0493500549766818,-0.0022090785334048,-3.571985703,3.128075461,,0.586463037971611,0.0998270647346691,133.58967,3.37,0.01394088972426592,0.1696018958720471,0.3962937003644013,0.6335410540949955,0.8850152700943295,0.5584753012441439,1.958693744194258,0.0774126281188266,-0.0126954257867583,-0.0761696053550968,-0.12424413822168,-0.0006096143232145,0.0014742811861431,0.0077986323074474,0.0094142853514056,0.0060326720208813
1993-06-30,199306,0.113871975193503,0.0200666341189767,0.0205531422120362,0.0193594946236475,0.0279778381127432,0.0332480341562211,0.0387602681199836,0.0428495463559688,0.0469675799991637,3100318813.625,0.000754951630137,3107724070,6897929261.09249,1993,2,0.119426314466292,-0.0055543392727891,0.0564555988960553,0.0239553932811081,-3.57912859,3.143289838,,0.520943753931575,0.0961779663832971,126.04877,3.37,-0.013992181788482579,0.1899023063187253,0.3977929015827588,0.6753211570812712,0.9229407133526462,0.5518205283129284,2.0257117421259743,0.0781129662248775,-0.0080628514375438,-0.0784246062308414,-0.119822711797827,0.0016212745229268,0.0013196761955964,0.0073188776848064,0.0098765209509752,0.0074602434375332
1993-07-30,199307,0.112967012212151,0.0200320361981456,0.0207380306227709,0.0193616242592118,0.0276432289653919,0.0328905481244371,0.0384740543575579,0.042695526654007,0.0469401229664068,3087121511.25,-0.0053412986132492,3095027090,6906538482.13688,1993,3,0.119663111136318,-0.0066960989241672,0.0613034298401199,0.034636440853038,-3.575550769,3.123245594,,0.515425976905052,0.100747381035228,117.5845,3.3,0.022331517827060023,0.2265252368681622,0.35630667940904553,0.7558842395905023,0.9165986308232609,0.5842986785170496,2.127665324711773,0.0887440430782698,-0.004058680088572,-0.0772604587523358,-0.119125977208317,0.0026748619998732,0.002237794474135,0.0066906695396251,0.0108790398266223,0.0069721486702978
1993-08-31,199308,0.112368950474883,0.0198185427744698,0.020508154271114,0.0190904163541246,0.0276528583800216,0.0326788933290057,0.0381518907495637,0.0424540138557429,0.0466583817364956,3190178659.0,0.0338524575734356,3200756680,6904730088.87738,1993,3,0.120069700887524,-0.0077007504126402,0.0634719035358178,0.0342045731622185,-3.589939506,3.120159852,,0.501479761347753,0.103899595018151,106.03237,3.3,0.025431055519254526,0.1923524774965186,0.3410933979195302,0.6628698745060657,0.7251601031755313,0.5394520397432654,1.8210697722692197,0.0900439500040154,-0.0027994641743337,-0.0709044247179645,-0.118715094891351,0.0030505056744246,0.003077718859678,0.0066740251000495,0.0115203213665024,0.0031851324408827
1993-09-30,199309,0.112167373640468,0.0197886075703731,0.0206548182855357,0.0189676670630849,0.027480878182603,0.0325576353353812,0.0379899402761217,0.042252394463434,0.0463098630438542,3168740980.75,-0.0100381334824062,3176271090,6921036083.93437,1993,3,0.119822227876395,-0.0076548542359265,0.0655550781596182,0.0428422263333124,-3.600868577,3.113515309,,0.467023001107598,0.0972193580741265,106.27469,3.3,0.008202814971400626,0.24170509831377818,0.4038877347251112,0.7246970270389169,0.7957245358581251,0.6304823057649294,2.0343126585767273,0.0997470639860807,-0.0002772942072446,-0.0713350717906456,-0.117743941663256,0.0028953095303379,0.0030866113897836,0.0077780548406911,0.0115757505398631,0.0044459612201865
1993-10-29,199310,0.111975913521589,0.0197881689339216,0.0210324230062548,0.0191453453285975,0.0274329992357166,0.0324335165282128,0.0379252511084233,0.0423101651147191,0.0462867573589183,3233393239.125,0.0192072890801285,3244481480,6935171921.42445,1993,4,0.120566711512623,-0.0085907979910337,0.0615445160520031,0.0609809692133712,-3.611918413,3.099641737,,0.452521316785394,0.0916234138341549,84.48769,3.03,0.009615254151231024,0.2175059898948063,0.410475726154128,0.6704036964040052,0.85375065427332,0.61453393531349,2.0206369752844875,0.105324772682436,-0.0010542768524254,-0.0714683126931485,-0.126924819183948,0.0031751474185124,0.003784499711295,0.0072878705890928,0.0110751428792117,0.0046637358621405
1993-11-30,199311,0.112692829237436,0.0196309621276627,0.021065210330786,0.0190628734168294,0.0277050004053166,0.0324686546345231,0.0379914220322538,0.0427111497228371,0.046322411539464,3205079573.875,-0.0129947397738199,3212582540,6956804045.12874,1993,4,0.120052433957853,-0.0073596047204168,0.0583159997013146,0.0705148600141383,-3.608221551,3.07408124,,0.468606004979097,0.100152170550688,84.55661,3.03,-0.017696096859333675,0.2707295990558097,0.4942794308776116,0.7270198586657683,0.9241894660542915,0.7193437263551313,2.242676165646667,0.106543890922886,-0.0008667971355202,-0.0692382293011072,-0.127950429733632,0.0029225157269377,0.0042611887865974,0.00770114240957,0.0095116216669037,0.0082307695747415
1993-12-31,199312,0.11307013500024,0.0195857822685336,0.02111482412339,0.0191334983029083,0.0273843820775559,0.0321321609913606,0.0375984566011471,0.0422932439835229,0.0460025152226068,3250550801.75,0.0100405911168773,3258608580,6985976160.36017,1993,4,0.11926288996537,-0.0061927549651299,0.0605991655734482,0.0751714503402381,-3.611918413,3.058237479,,0.468964308175219,0.104060970315741,77.52033,3.03,-0.015512560994871076,0.27798248730581243,0.46249885312432865,0.7325884388315711,0.9689924026693354,0.6982453378237075,2.267700583683623,0.109660709825802,-0.0033077445675158,-0.0661304656407064,-0.127957463264872,0.0024869854893124,0.0037450958880058,0.0090547363540586,0.0073743392684268,0.0125897527758056
1994-01-31,199401,0.113169261846211,0.0195362812851351,0.0223258119556825,0.020509228116271,0.0283008581033081,0.0332457515737758,0.0381588659590877,0.0427798824335231,0.0470722897777281,3365741150.75,0.0319838244916708,3373853650,7005364610.36939,1994,1,0.118751942483241,-0.0055826806370304,0.0441583163454702,0.133470180334662,-3.623091714,3.060583246,,0.485073127663576,0.100289878208866,80.0098,3.2,-0.023508745211243378,0.2780953514879299,0.49002567615553005,0.7107035872431374,0.9771994094568238,0.7166665237449249,2.273171120305789,0.105447678322969,-0.0064528939362962,-0.0595395666328801,-0.1257179454485,0.0020030080937273,0.0047140503116899,0.0098680301592725,0.0073325338536855,0.0178446274701787
1994-02-28,199402,0.113674569905928,0.0194047218657606,0.0227705099148769,0.0223272327735554,0.0309843863759094,0.0361167592133467,0.0406693693429236,0.0448055039020561,0.0494117250591826,3270857588.375,-0.03050565928931,3282927660,7027716872.88607,1994,1,0.117213078476044,-0.0035385085701156,-0.0016411118528338,0.159949842382689,-3.615628992,3.045474365,,0.43349242036282,0.0917084264894987,94.5927,3.2,0.042435625342163226,0.3155108271374258,0.5264413832120374,0.8092876754798236,0.9748899780807554,0.8539900148663722,2.500489754066747,0.0484193579761063,0.0591302262063073,-0.0347148402038705,-0.0745954990023392,0.0011055378768322,0.0064915097153607,0.0080734047824267,0.0084627329608252,0.0160646000150873
1994-03-31,199403,0.113658208618188,0.0194144590362962,0.0223598257781179,0.0219910636640538,0.0313298836505637,0.0365605525086416,0.0415482214801641,0.0459602050780782,0.050784508586264,3131176593.0,-0.0468258746729653,3138972940,7041687282.67941,1994,1,0.116789231343005,-0.0031310227248164,0.0086126983061031,0.141247756968097,-3.597212266,3.016514813,,0.405465108108164,0.0833281315733334,87.00632,3.2,0.11622396723924053,0.3702220863503313,0.5297186374136019,0.9048519797857306,1.0597764533208773,0.984395709098363,2.797708641210094,0.0447388888178805,0.0759848686612351,-0.0191869883646862,-0.0672430996469861,0.0011440363289045,0.0048119266498669,0.0105419351404942,0.0078808837881016,0.0206245327786213
1994-04-29,199404,0.114079337570234,0.019385997414057,0.0227162697379861,0.0219588901535553,0.0314175157671075,0.0367869422835074,0.0421309151487203,0.0466847833792809,0.0512619357303125,3176222857.1875,0.011464639111237,3182866410,7058762081.12484,1994,2,0.114909806781167,-0.0008304692109338,0.015946334253639,0.158530373627645,-3.557851192,2.944438979,,0.368841296709924,0.0780884369714365,100.41637,3.28,0.13233587221584123,0.3720994934692702,0.5750175633723336,0.902422866343203,1.0855536301584774,1.0456345612423714,2.8802213189532644,0.0485124426440954,0.0857734025902506,-0.0184369980211457,-0.0664987750168125,0.0012464895403481,0.0071104127385124,0.0098048112994342,0.0070190202318634,0.016278489534374
1994-05-31,199405,0.114527353177579,0.019421659956873,0.0233624802939718,0.0219823502768047,0.0314151787575507,0.0367949324692203,0.0420587480995698,0.0464205371225414,0.050625078679732,3214149468.9375,0.0123428425525303,3221406980,7056596744.86868,1994,2,0.115136967500794,-0.0006096143232145,0.0150301933980991,0.184742393414373,-3.561366134,2.917770732,,0.301707547806285,0.0758943248974182,96.5273,3.28,0.15566100614778122,0.3823528106401354,0.6196001643707295,0.8710743803700636,1.0479233217522257,1.1215902873655175,2.8925198084351997,0.0493500549766818,0.0774126281188266,-0.0126954257867583,-0.0761696053550968,0.0014742811861431,0.0077986323074474,0.0094142853514056,0.0060326720208813,0.0157680644328346
1994-06-30,199406,0.11549324971643,0.0193514879680503,0.024109628276122,0.0220879838693,0.032093733480662,0.0376335090628551,0.0428964447219365,0.0472755476853495,0.0515599692429909,3155206100.1875,-0.0271781198826115,3161937000,7117151732.05483,1994,2,0.113871975193503,0.0016212745229268,0.0140743984208858,0.219841960151381,-3.568433301,2.893145685,,0.298064421493999,0.0818748281416641,92.37979,3.28,0.20389448810720795,0.41178508337124137,0.6893133388697538,0.9369328951411288,1.128109681426503,1.2652205362721065,3.1709171432832948,0.0564555988960553,0.0781129662248775,-0.0080628514375438,-0.0784246062308414,0.0013196761955964,0.0073188776848064,0.0098765209509752,0.0074602434375332,0.0136948607206362
1994-07-29,199407,0.115641874212024,0.0193518099299134,0.0245058025693746,0.0221705279526554,0.0311904035848938,0.0366410604838066,0.0419597247914281,0.0460598857999091,0.0500926104085212,3261889578.6875,0.0309824010022934,3268304340,7132142585.92472,1994,3,0.112967012212151,0.0026748619998732,0.0149368349710443,0.236123977543766,-3.557851192,2.857618971,,0.286769247194421,0.0816538533568396,85.37095,3.33,0.20419371904110223,0.3339751615819856,0.7335527217634422,0.894267112996201,1.064556465070929,1.2317323794768533,3.0395219255241166,0.0613034298401199,0.0887440430782698,-0.004058680088572,-0.0772604587523358,0.002237794474135,0.0066906695396251,0.0108790398266223,0.0069721486702978,0.0128593418943731
1994-08-31,199408,0.115419456149308,0.0193852601058214,0.0246942101377507,0.0223755957788319,0.0316984919676311,0.037175069324441,0.0426632595437561,0.0467753903401196,0.0510361895021005,3386714832.34375,0.0369519952656301,3393734830,7137192071.50368,1994,3,0.112368950474883,0.0030505056744246,0.0122732613008032,0.242055819853616,-3.582719258,2.858766418,,0.264023098135134,0.0797567073855867,92.82606,3.33,0.16692142197726414,0.3156623424002757,0.6374388189868112,0.6997290476562769,1.0213306914275018,1.0847027704685592,2.6712609385426855,0.0634719035358178,0.0900439500040154,-0.0027994641743337,-0.0709044247179645,0.003077718859678,0.0066740251000495,0.0115203213665024,0.0031851324408827,0.017650598383991
1994-09-30,199409,0.115062683170806,0.0193674434267182,0.0249794497955742,0.0225268620477165,0.0317311765275141,0.0372575519992792,0.0428515756312033,0.0467348564696463,0.0508125512207113,3300630997.75,-0.0272663740302601,3319353130,7173722482.76458,1994,3,0.112167373640468,0.0028953095303379,0.0104107853763207,0.254459996179582,-3.586322866,2.838493497,,0.25861793950787,0.0739366659434526,90.63002,3.33,0.2335022833423776,0.3956849197537106,0.7164942120675164,0.7875217208867245,1.0196297983754272,1.3050653457849954,2.9720923320211257,0.0655550781596182,0.0997470639860807,-0.0002772942072446,-0.0713350717906456,0.0030866113897836,0.0077780548406911,0.0115757505398631,0.0044459612201865,0.0176442720373914
1994-10-31,199410,0.115151060940102,0.0193644383550288,0.0250534330208467,0.0225459737517978,0.0316912029934152,0.0374295273899578,0.0430375737673303,0.0472680200314551,0.0518142205258631,3374859202.9375,0.0206197282599589,3392220690,7181582915.21118,1994,4,0.111975913521589,0.0031751474185124,0.0109161336742142,0.257572555431979,-3.575550769,2.79239135,,0.236474914418132,0.070935751445306,76.49899,3.43,0.20789073574357533,0.400860472002897,0.6607884422527741,0.844135400122089,1.059671836862484,1.231276083486573,2.987767615035044,0.0615445160520031,0.105324772682436,-0.0010542768524254,-0.0714683126931485,0.003784499711295,0.0072878705890928,0.0110751428792117,0.0046637358621405,0.01855836765976
1994-11-30,199411,0.115615344964374,0.0196736553724946,0.0253292631460792,0.0227844320645624,0.0319270930841867,0.0376826929599987,0.0432288974788123,0.0473920478241656,0.0516905960205753,3240225972.1875,-0.0403060907843846,3257204680,7179361855.01113,1994,4,0.112692829237436,0.0029225157269377,0.0081720633100139,0.252679923387431,-3.561366134,2.748552144,,0.196491834387184,0.0711411000252413,91.77528,3.43,0.28842569591514344,0.5119755277369453,0.744715955525102,0.9418855629136252,1.118860400407895,1.50064475774017,3.402520785988136,0.0583159997013146,0.106543890922886,-0.0008667971355202,-0.0692382293011072,0.0042611887865974,0.00770114240957,0.0095116216669037,0.0082307695747415,0.0204631696544581
1994-12-30,199412,0.115557120489553,0.0197110500908145,0.0256099024671816,0.0229958112639219,0.0319388943333442,0.0377573859619742,0.0433653331211127,0.0475415290318745,0.0521020769039109,3282823116.3125,0.0122241269813399,3301191860,7187910945.63111,1994,4,0.11307013500024,0.0024869854893124,0.0050644548351419,0.261799695012591,-3.543913684,2.700018029,,0.0896921875001018,0.0729252399046723,91.795,3.43,0.2934950483006835,0.4780114141191998,0.7481009998264421,0.9845049636642066,1.1628690730806612,1.4757460878076514,3.457635065810301,0.0605991655734482,0.109660709825802,-0.0033077445675158,-0.0661304656407064,0.0037450958880058,0.0090547363540586,0.0073743392684268,0.0125897527758056,0.0251700376143793
1995-01-31,199501,0.115172269939938,0.0197202016113431,0.0259135960202817,0.0243393140538655,0.0333983076530613,0.0391967360175687,0.0443270053005424,0.0486307144988753,0.0537468673613062,3358890977.75,0.0239876402752985,3382004240,7189329195.18728,1995,1,0.113169261846211,0.0020030080937273,0.0102785716977208,0.273124201018033,-3.564893474,2.700689847,,0.098528721366123,0.0707250189950699,107.95494,3.41,0.3016040966991733,0.5135344213667735,0.7342123324543807,1.0007081546680672,1.0866366098525786,1.5053089423167274,3.4327101006476926,0.0441583163454702,0.105447678322969,-0.0064528939362962,-0.0595395666328801,0.0047140503116899,0.0098680301592725,0.0073325338536855,0.0178446274701787,0.015853004942735
1995-02-28,199502,0.11478010778276,0.0210826393712884,0.0295692763110025,0.0293092406588277,0.0369328238900067,0.0422469917551263,0.0465180914651998,0.0510528991941272,0.056806129713032,3485227098.39038,0.0354387112640966,3506468620,7194379490.75689,1995,1,0.113674569905928,0.0011055378768322,-0.0141505567709132,0.338285936605803,-3.600868577,2.715356776,,0.108787472747806,0.0689928714869512,86.32307,3.41,0.2730752017952627,0.4840057578698742,0.7668520501376603,0.9324543527385921,1.030884835978033,1.4791064078808562,3.2918196691665784,-0.0016411118528338,0.0484193579761063,0.0591302262063073,-0.0347148402038705,0.0064915097153607,0.0080734047824267,0.0084627329608252,0.0160646000150873,0.0229700228366418
1995-03-31,199503,0.114802244947093,0.0211134915644616,0.0301432718436167,0.0298371538303968,0.0373179888527781,0.0427416593186821,0.0471541432973296,0.0518906797102704,0.0566162880403002,3593079395.875,0.026962467224112,3612503300,7214761638.47337,1995,1,0.113658208618188,0.0011440363289045,-0.0169557411240771,0.356049495387092,-3.623091714,2.718000532,,0.113106487772482,0.0689928714869512,78.09662,3.41,0.2539981191110908,0.41349467017436137,0.7886280125464902,0.9435524860816368,1.096246180876145,1.4119092181835282,3.2946881769021306,0.0086126983061031,0.0447388888178805,0.0759848686612351,-0.0191869883646862,0.0048119266498669,0.0105419351404942,0.0078808837881016,0.0206245327786213,0.0189334246326406
1995-04-28,199504,0.115325827110582,0.0211660727030951,0.0303400017443393,0.0298380041843073,0.0375141825932514,0.0429272302334756,0.0469186862272426,0.051579236176721,0.0562325492083187,3689509980.4375,0.0275765440878377,3709079450,7206153853.62631,1995,2,0.114079337570234,0.0012464895403481,-0.0202071451412421,0.360067475847727,-3.645819965,2.72850621,,0.118668696860321,0.0685776753007916,65.99178,3.53,0.239763621253429,0.4426816911564924,0.7700869941273617,0.9532177579426363,1.0373896595302299,1.4084883203780278,3.2465413707126407,0.015946334253639,0.0485124426440954,0.0857734025902506,-0.0184369980211457,0.0071104127385124,0.0098048112994342,0.0070190202318634,0.016278489534374,0.0207354000758909
1995-05-31,199505,0.116001634363722,0.0209926345670504,0.0304024863969996,0.0298319317603211,0.0380654211697958,0.0434498729229143,0.0479616998820465,0.0525376228440401,0.0572661424473044,3836488621.0,0.0356679764844703,3856765310,7230531139.85752,1995,2,0.114527353177579,0.0014742811861431,-0.0066706254080073,0.370352753143404,-3.673006105,2.740840024,,0.0998453349697161,0.069428506431763,74.70236,3.53,0.22669180449235424,0.46393915822294834,0.7154133742222822,0.8922623156044446,0.9795629848157958,1.363946762388191,3.092235488507843,0.0150301933980991,0.0493500549766818,0.0774126281188266,-0.0126954257867583,0.0077986323074474,0.0094142853514056,0.0060326720208813,0.0157680644328346,0.0182576138054584
1995-06-30,199506,0.116812925912026,0.0209653675883689,0.0308625300277472,0.0298118034094236,0.0385247260503458,0.0440206165649199,0.048853569208263,0.053593187798719,0.0583514849488825,3922745709.1875,0.0210553620768152,3943476460,7239057292.33593,1995,2,0.11549324971643,0.0013196761955964,-0.0075078811080888,0.386670913723901,-3.696911626,2.751748056,,0.089814772407329,0.0789884113186306,79.67356,3.53,0.20789059526403353,0.4854188507625459,0.7330384070339209,0.9242151933192951,0.982159253895711,1.382987961508527,3.1435006646570827,0.0140743984208858,0.0564555988960553,0.0781129662248775,-0.0080628514375438,0.0073188776848064,0.0098765209509752,0.0074602434375332,0.0136948607206362,0.0243139159532789
1995-07-31,199507,0.117879668686159,0.0210278996371208,0.0313002985461405,0.0299685382783643,0.03817086318853,0.043763551164586,0.0490144452164582,0.0537674924168779,0.0587871426337568,4054231898.6875,0.0312816319361877,4079536800,7258187382.13002,1995,3,0.115641874212024,0.002237794474135,-0.0090254680966265,0.397777525591125,-3.725543438,2.77695418,,0.1163906933131,0.0815986438828791,83.03811,3.28,0.12978144254088342,0.52935900272234,0.6900733939550987,0.8603627460298268,0.9344013686951611,1.3067732592023735,2.964011255222056,0.0149368349710443,0.0613034298401199,0.0887440430782698,-0.004058680088572,0.0066906695396251,0.0108790398266223,0.0069721486702978,0.0128593418943731,0.0268394063414069
1995-08-31,199508,0.118497175008986,0.0217781717775717,0.0318147257812647,0.0303700481470491,0.0384668152726899,0.0441066247132979,0.049491742902852,0.0544585776620446,0.0597414752941096,4072653024.75,-0.000320301798208,4083074050,7266807948.31637,1995,3,0.115419456149308,0.003077718859678,-0.0100341584172877,0.379021083924669,-3.721402646,2.773213527,,0.121062675906739,0.0787208304156204,66.76376,3.28,0.14874092042301162,0.47051739700954714,0.5328076256790126,0.8544092694502378,0.9936498280815808,1.1179127226263612,2.823702428474434,0.0122732613008032,0.0634719035358178,0.0900439500040154,-0.0027994641743337,0.0066740251000495,0.0115203213665024,0.0031851324408827,0.017650598383991,0.0290733688963771
1995-09-29,199509,0.11814929456059,0.0218535974560221,0.0319531388358658,0.0303466772365634,0.0386211935024427,0.0443702263780718,0.0498204039257197,0.0548002124555142,0.0603263335261478,4243118779.0,0.0393144873348534,4253839440,7278861484.23196,1995,3,0.115062683170806,0.0030866113897836,-0.0098466115327151,0.379904866836641,-3.750754858,2.800325477,,0.0982176281454463,0.0800427076735366,75.22518,3.28,0.16218263641133301,0.4829919287251388,0.5540194375443469,0.7861275150330497,0.8993690484619796,1.1638213075392851,2.7197069883653353,0.0104107853763207,0.0655550781596182,0.0997470639860807,-0.0002772942072446,0.0077780548406911,0.0115757505398631,0.0044459612201865,0.0176442720373914,0.0230046794909196
1995-10-31,199510,0.118935560651397,0.0218650580142248,0.0321334315440777,0.0304211848954445,0.0383506625230021,0.0441795361712364,0.0497471367123473,0.054751511553992,0.0602272859083374,4239999329.375,-0.0049918193388434,4245197640,7300425864.14445,1995,4,0.115151060940102,0.003784499711295,-0.0075192303748165,0.385007131141538,-3.755019257,2.818995095,,0.0774247247797157,0.084785117941371,80.62605,2.95,0.19296973625932173,0.4528977065091989,0.6362446643785137,0.8517811011189088,0.8993990828271594,1.2437701227784803,2.8610215964260455,0.0109161336742142,0.0615445160520031,0.105324772682436,-0.0010542768524254,0.0072878705890928,0.0110751428792117,0.0046637358621405,0.01855836765976,0.0186317861514407
1995-11-30,199511,0.119876533750971,0.0223229740428491,0.0326346561876571,0.030424518294297,0.0383600310496077,0.0440451032519862,0.0497105003537006,0.0547594882450722,0.060221111989998,4390608110.0625,0.0402288693871835,4434004940,7324454366.75091,1995,4,0.115615344964374,0.0042611887865974,-0.0134177206895799,0.379758422667413,-3.772261063,2.852439104,,0.0880850790637899,0.0898563291218613,90.53283,2.95,0.22354983182180194,0.4562902596099586,0.6534598669984817,0.8304347044927517,0.7757140797293893,1.2941191035131583,2.7784609808922673,0.0081720633100139,0.0583159997013146,0.106543890922886,-0.0008667971355202,0.00770114240957,0.0095116216669037,0.0082307695747415,0.0204631696544581,0.0062182734493237
